Employee_ID,Full_Name,Age,Phone,Email,Department_Region,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Performance_Score_Num,Seniority_Years,Age_Group,Salary_Level
EMP-1333,David Williams,35.0,6874090379,david.williams@example.com,DevOps-Texas,Pending,2024-10-23,95492.61,Good,False,DevOps,Texas,3,0,25-34,High
EMP-1334,Grace Miller,40.0,2146296135,grace.miller@example.com,Finance-Illinois,Inactive,2020-04-24,94572.37,Good,False,Finance,Illinois,3,5,35-44,Medium
EMP-1335,Bob Garcia,40.0,7157787111,bob.garcia@example.com,Finance-Nevada,Inactive,2023-03-04,118413.05,Poor,False,Finance,Nevada,1,2,35-44,High
EMP-1336,Alice Jones,30.0,1663651558,alice.jones@example.com,Admin-Nevada,Pending,2022-08-31,68976.65,Poor,True,Admin,Nevada,1,3,25-34,Low
EMP-1337,Eva Williams,30.0,7371470826,eva.williams@example.com,Sales-Nevada,Active,2021-01-02,115013.65,Average,False,Sales,Nevada,2,4,25-34,High
EMP-1338,David Brown,30.0,2359096055,david.brown@example.com,Admin-Nevada,Inactive,2020-06-06,70949.38,Poor,True,Admin,Nevada,1,5,25-34,Low
EMP-1339,Grace Brown,30.0,7303064420,grace.brown@example.com,HR-Florida,Pending,2020-10-13,105334.87,Average,False,HR,Florida,2,4,25-34,High
EMP-1340,Bob Williams,30.0,2146147682,bob.williams@example.com,DevOps-California,Active,2020-07-19,80596.18,Good,False,DevOps,California,3,5,25-34,Medium
EMP-1341,Frank Brown,30.0,4201654234,frank.brown@example.com,Sales-Illinois,Inactive,2024-05-03,72846.37,Good,True,Sales,Illinois,3,1,25-34,Low
EMP-1342,Heidi Williams,40.0,6778265959,heidi.williams@example.com,Admin-California,Pending,2022-02-07,80229.36,Excellent,False,Admin,California,4,3,35-44,Medium
EMP-1343,Grace Johnson,25.0,8931992549,grace.johnson@example.com,Sales-California,Active,2023-12-31,55145.47,Good,False,Sales,California,3,1,<25,Low
EMP-1344,Grace Williams,30.0,2727516479,grace.williams@example.com,DevOps-Florida,Inactive,2022-01-08,85155.05639558233,Poor,True,DevOps,Florida,1,3,25-34,Medium
EMP-1345,Eva Davis,40.0,7279103367,eva.davis@example.com,HR-California,Active,2020-09-28,56110.81,Good,False,HR,California,3,5,35-44,Low
EMP-1346,Grace Williams,25.0,2963533904,grace.williams@example.com,Cloud Tech-Texas,Inactive,2023-02-09,56514.5,Average,False,Cloud Tech,Texas,2,2,<25,Low
EMP-1347,Frank Brown,40.0,5044817765,frank.brown@example.com,Cloud Tech-California,Inactive,2022-03-05,104541.84,Good,False,Cloud Tech,California,3,3,35-44,High
EMP-1348,David Garcia,30.0,5586851275,david.garcia@example.com,Sales-New York,Pending,2022-02-18,61865.12,Excellent,True,Sales,New York,4,3,25-34,Low
EMP-1349,Eva Davis,40.0,5289286645,eva.davis@example.com,Admin-Texas,Active,2022-06-09,69317.33,Good,False,Admin,Texas,3,3,35-44,Low
EMP-1350,Bob Brown,35.0,4911110960,bob.brown@example.com,HR-New York,Pending,2023-07-04,84706.17,Average,False,HR,New York,2,2,25-34,Medium
EMP-1351,Heidi Smith,25.0,7981789045,heidi.smith@example.com,Admin-California,Active,2022-03-21,73255.21,Average,False,Admin,California,2,3,<25,Low
EMP-1352,Frank Smith,40.0,3378613714,frank.smith@example.com,HR-Florida,Pending,2023-05-02,59528.71,Poor,False,HR,Florida,1,2,35-44,Low
EMP-1353,David Garcia,40.0,7660538443,david.garcia@example.com,HR-New York,Inactive,2021-10-15,70401.37,Good,True,HR,New York,3,3,35-44,Low
EMP-1354,Heidi Garcia,30.0,4630600024,heidi.garcia@example.com,Admin-California,Inactive,2021-07-28,107154.62,Average,True,Admin,California,2,4,25-34,High
EMP-1355,Bob Davis,30.0,8955296385,bob.davis@example.com,Admin-Illinois,Pending,2021-01-03,97719.88,Excellent,False,Admin,Illinois,4,4,25-34,High
EMP-1356,Heidi Johnson,30.0,3960962625,heidi.johnson@example.com,Finance-California,Pending,2020-05-21,107327.59,Poor,False,Finance,California,1,5,25-34,High
EMP-1357,Grace Garcia,40.0,5826312818,grace.garcia@example.com,Admin-Nevada,Inactive,2021-05-10,67687.72,Excellent,True,Admin,Nevada,4,4,35-44,Low
EMP-1358,Grace Smith,40.0,6482531105,grace.smith@example.com,Cloud Tech-Florida,Pending,2022-09-08,90757.08,Good,True,Cloud Tech,Florida,3,3,35-44,Medium
EMP-1359,Grace Williams,30.0,920981959,grace.williams@example.com,Cloud Tech-California,Pending,2024-07-21,87583.42,Good,False,Cloud Tech,California,3,1,25-34,Medium
EMP-1360,Bob Brown,25.0,2752334382,bob.brown@example.com,Admin-Nevada,Pending,2021-12-28,61643.69,Good,True,Admin,Nevada,3,3,<25,Low
EMP-1361,Grace Smith,35.0,6404120910,grace.smith@example.com,Finance-Texas,Active,2020-07-20,68111.69,Poor,False,Finance,Texas,1,5,25-34,Low
EMP-1362,David Smith,40.0,7911244210,david.smith@example.com,HR-Florida,Inactive,2024-04-30,97568.88,Average,True,HR,Florida,2,1,35-44,High
EMP-1363,Charlie Johnson,35.0,7536170616,charlie.johnson@example.com,Cloud Tech-Florida,Active,2021-08-28,79118.28,Poor,True,Cloud Tech,Florida,1,4,25-34,Medium
EMP-1364,Bob Davis,30.0,1366572239,bob.davis@example.com,HR-California,Inactive,2022-07-21,104898.9,Excellent,True,HR,California,4,3,25-34,High
EMP-1365,Frank Davis,40.0,2990155798,frank.davis@example.com,Cloud Tech-Florida,Pending,2023-11-27,81671.3,Poor,True,Cloud Tech,Florida,1,1,35-44,Medium
EMP-1366,Alice Miller,25.0,8028413907,alice.miller@example.com,Cloud Tech-California,Pending,2020-08-11,97399.75,Excellent,False,Cloud Tech,California,4,5,<25,High
EMP-1367,David Johnson,30.0,882351304,david.johnson@example.com,Admin-Illinois,Active,2021-11-08,89189.43,Poor,True,Admin,Illinois,1,3,25-34,Medium
EMP-1368,David Williams,40.0,2312447314,david.williams@example.com,DevOps-New York,Active,2023-08-04,96011.55,Average,True,DevOps,New York,2,2,35-44,High
EMP-1369,David Davis,40.0,8477686341,david.davis@example.com,Sales-Florida,Inactive,2020-01-10,99331.49,Excellent,False,Sales,Florida,4,5,35-44,High
EMP-1370,Bob Brown,30.0,3461994236,bob.brown@example.com,Cloud Tech-Illinois,Active,2022-01-19,72818.94,Good,True,Cloud Tech,Illinois,3,3,25-34,Low
EMP-1371,Eva Garcia,40.0,6769459195,eva.garcia@example.com,Sales-Nevada,Inactive,2023-05-07,77204.75,Good,True,Sales,Nevada,3,2,35-44,Medium
EMP-1372,Bob Johnson,35.0,6395517207,bob.johnson@example.com,HR-Florida,Pending,2020-12-19,106961.68,Poor,False,HR,Florida,1,4,25-34,High
EMP-1373,Eva Garcia,30.0,4964985600,eva.garcia@example.com,Sales-Texas,Pending,2020-10-01,71923.0,Good,True,Sales,Texas,3,5,25-34,Low
EMP-1374,Bob Smith,30.0,2562531354,bob.smith@example.com,HR-Nevada,Active,2022-11-12,77192.43,Excellent,False,HR,Nevada,4,2,25-34,Medium
EMP-1375,Grace Brown,40.0,2510505378,grace.brown@example.com,Admin-Florida,Pending,2023-01-05,98540.3,Good,False,Admin,Florida,3,2,35-44,High
EMP-1376,Charlie Brown,30.0,5381649382,charlie.brown@example.com,Admin-Florida,Inactive,2020-10-14,63096.9,Average,False,Admin,Florida,2,4,25-34,Low
EMP-1377,Alice Smith,35.0,1849196654,alice.smith@example.com,Cloud Tech-Florida,Active,2021-02-03,107065.12,Average,False,Cloud Tech,Florida,2,4,25-34,High
EMP-1378,Heidi Johnson,40.0,3307704610,heidi.johnson@example.com,DevOps-Florida,Inactive,2023-12-25,108792.43,Poor,True,DevOps,Florida,1,1,35-44,High
EMP-1379,Bob Smith,30.0,7295963903,bob.smith@example.com,Cloud Tech-New York,Inactive,2020-03-07,69239.7,Excellent,False,Cloud Tech,New York,4,5,25-34,Low
EMP-1380,Charlie Garcia,40.0,907426087,charlie.garcia@example.com,Sales-Nevada,Inactive,2023-01-30,85756.42,Average,True,Sales,Nevada,2,2,35-44,Medium
EMP-1381,Eva Miller,30.0,501716444,eva.miller@example.com,HR-Illinois,Active,2024-04-05,100328.62,Average,True,HR,Illinois,2,1,25-34,High
EMP-1382,Grace Brown,25.0,5618579063,grace.brown@example.com,DevOps-Nevada,Active,2021-09-01,111236.69,Excellent,True,DevOps,Nevada,4,4,<25,High
EMP-1383,Eva Jones,35.0,7715910299,eva.jones@example.com,Cloud Tech-Florida,Active,2024-05-07,106832.22,Good,True,Cloud Tech,Florida,3,1,25-34,High
EMP-1384,Frank Jones,30.0,2156321357,frank.jones@example.com,DevOps-Florida,Active,2023-06-15,59746.45,Good,True,DevOps,Florida,3,2,25-34,Low
EMP-1385,David Garcia,25.0,40104144,david.garcia@example.com,Sales-California,Pending,2021-07-29,91780.04,Poor,True,Sales,California,1,4,<25,Medium
EMP-1386,Eva Williams,35.0,9642297124,eva.williams@example.com,Sales-California,Pending,2023-10-23,107062.66,Good,True,Sales,California,3,1,25-34,High
EMP-1387,Grace Davis,25.0,2967188396,grace.davis@example.com,HR-Nevada,Active,2023-12-07,110625.52,Excellent,True,HR,Nevada,4,1,<25,High
EMP-1388,Frank Smith,30.0,7457314414,frank.smith@example.com,DevOps-Florida,Inactive,2020-10-18,90419.79,Average,True,DevOps,Florida,2,4,25-34,Medium
EMP-1389,Grace Smith,40.0,8331170302,grace.smith@example.com,Finance-Texas,Pending,2024-06-15,111608.76,Good,True,Finance,Texas,3,1,35-44,High
EMP-1390,Eva Williams,35.0,7637153987,eva.williams@example.com,Finance-Florida,Inactive,2023-04-06,50173.12,Poor,False,Finance,Florida,1,2,25-34,Low
EMP-1391,Bob Williams,40.0,5472812355,bob.williams@example.com,DevOps-Nevada,Pending,2022-01-03,109507.44,Good,False,DevOps,Nevada,3,3,35-44,High
EMP-1392,Grace Garcia,30.0,7983631461,grace.garcia@example.com,Finance-New York,Inactive,2021-07-03,72600.56,Excellent,False,Finance,New York,4,4,25-34,Low
EMP-1393,Charlie Garcia,30.0,4912711306,charlie.garcia@example.com,Finance-California,Pending,2024-04-10,53388.65,Poor,True,Finance,California,1,1,25-34,Low
EMP-1394,Heidi Williams,25.0,2407875417,heidi.williams@example.com,Cloud Tech-New York,Inactive,2022-07-23,50047.32,Good,False,Cloud Tech,New York,3,3,<25,Low
EMP-1395,David Brown,30.0,1563268684,david.brown@example.com,DevOps-California,Active,2024-11-25,115290.79,Poor,False,DevOps,California,1,0,25-34,High
EMP-1397,Eva Miller,30.0,3629489785,eva.miller@example.com,Finance-Nevada,Active,2023-12-12,56662.86,Average,True,Finance,Nevada,2,1,25-34,Low
EMP-1398,Bob Garcia,30.0,1031310093,bob.garcia@example.com,Sales-New York,Pending,2023-10-24,85155.05639558233,Excellent,True,Sales,New York,4,1,25-34,Medium
EMP-1399,Frank Smith,25.0,3181439665,frank.smith@example.com,Finance-Nevada,Active,2022-09-05,54957.98,Excellent,True,Finance,Nevada,4,3,<25,Low
EMP-1400,Bob Garcia,25.0,1347323548,bob.garcia@example.com,HR-California,Inactive,2020-10-07,76790.47,Excellent,True,HR,California,4,4,<25,Medium
EMP-1401,Charlie Brown,30.0,4012897431,charlie.brown@example.com,Cloud Tech-Illinois,Pending,2020-01-18,92722.35,Excellent,False,Cloud Tech,Illinois,4,5,25-34,Medium
EMP-1402,Frank Williams,30.0,5122572075,frank.williams@example.com,DevOps-Nevada,Active,2022-04-23,93125.32,Average,False,DevOps,Nevada,2,3,25-34,Medium
EMP-1403,David Smith,25.0,5024120956,david.smith@example.com,Cloud Tech-New York,Active,2023-04-22,101100.64,Average,False,Cloud Tech,New York,2,2,<25,High
EMP-1404,Grace Garcia,35.0,9073710093,grace.garcia@example.com,Admin-New York,Inactive,2023-08-13,55897.41,Poor,False,Admin,New York,1,2,25-34,Low
EMP-1405,Eva Brown,25.0,3882211456,eva.brown@example.com,DevOps-California,Active,2022-11-26,92484.88,Good,True,DevOps,California,3,2,<25,Medium
EMP-1406,Grace Miller,35.0,7584745704,grace.miller@example.com,DevOps-Texas,Active,2022-10-10,77011.99,Average,True,DevOps,Texas,2,2,25-34,Medium
EMP-1407,Bob Garcia,30.0,4589714801,bob.garcia@example.com,Cloud Tech-California,Inactive,2020-09-27,77078.68,Average,True,Cloud Tech,California,2,5,25-34,Medium
EMP-1408,Grace Brown,35.0,6325703964,grace.brown@example.com,Sales-Nevada,Active,2024-04-11,82971.02,Good,False,Sales,Nevada,3,1,25-34,Medium
EMP-1409,Bob Miller,25.0,3136148781,bob.miller@example.com,Sales-Texas,Active,2021-06-20,65102.01,Average,True,Sales,Texas,2,4,<25,Low
EMP-1410,Grace Williams,30.0,4556964429,grace.williams@example.com,HR-Nevada,Pending,2022-10-23,103697.7,Excellent,True,HR,Nevada,4,2,25-34,High
EMP-1411,Grace Garcia,25.0,9859167953,grace.garcia@example.com,DevOps-Illinois,Pending,2023-06-15,60687.63,Excellent,False,DevOps,Illinois,4,2,<25,Low
EMP-1412,Bob Miller,30.0,1072728497,bob.miller@example.com,Admin-New York,Pending,2021-10-31,77351.21,Good,False,Admin,New York,3,3,25-34,Medium
EMP-1413,Bob Smith,35.0,2474140702,bob.smith@example.com,DevOps-Florida,Pending,2024-09-29,66704.62,Poor,True,DevOps,Florida,1,1,25-34,Low
EMP-1414,Grace Williams,25.0,4910740649,grace.williams@example.com,Finance-Illinois,Pending,2020-04-22,71650.3,Poor,True,Finance,Illinois,1,5,<25,Low
EMP-1415,Charlie Smith,25.0,425488213,charlie.smith@example.com,Cloud Tech-Nevada,Active,2023-12-07,50794.54,Good,True,Cloud Tech,Nevada,3,1,<25,Low
EMP-1416,Frank Jones,30.0,2369143074,frank.jones@example.com,Sales-Nevada,Inactive,2020-12-07,76030.86,Good,True,Sales,Nevada,3,4,25-34,Medium
EMP-1417,Eva Johnson,25.0,3666144941,eva.johnson@example.com,Cloud Tech-California,Inactive,2021-07-11,86669.79,Excellent,True,Cloud Tech,California,4,4,<25,Medium
EMP-1418,Bob Garcia,40.0,9659234267,bob.garcia@example.com,Finance-Illinois,Inactive,2020-04-23,84972.7,Poor,True,Finance,Illinois,1,5,35-44,Medium
EMP-1419,Frank Miller,30.0,3441497825,frank.miller@example.com,HR-Texas,Pending,2023-10-12,100594.49,Average,False,HR,Texas,2,1,25-34,High
EMP-1420,Alice Johnson,25.0,6128758574,alice.johnson@example.com,Cloud Tech-New York,Active,2022-08-24,75478.35,Excellent,False,Cloud Tech,New York,4,3,<25,Medium
EMP-1421,Charlie Johnson,25.0,6766708060,charlie.johnson@example.com,Sales-Nevada,Pending,2023-09-04,79355.85,Good,False,Sales,Nevada,3,2,<25,Medium
EMP-1422,Grace Miller,35.0,2943985297,grace.miller@example.com,HR-Texas,Pending,2022-02-02,58358.07,Poor,True,HR,Texas,1,3,25-34,Low
EMP-1423,Alice Williams,30.0,9406260786,alice.williams@example.com,Admin-Illinois,Active,2022-04-01,54824.85,Average,False,Admin,Illinois,2,3,25-34,Low
EMP-1424,Eva Garcia,35.0,104159148,eva.garcia@example.com,HR-Texas,Pending,2022-07-24,50557.84,Average,True,HR,Texas,2,3,25-34,Low
EMP-1425,Eva Jones,30.0,7501980381,eva.jones@example.com,Admin-Florida,Inactive,2023-04-26,118030.04,Excellent,True,Admin,Florida,4,2,25-34,High
EMP-1426,David Smith,30.0,8723244078,david.smith@example.com,Admin-New York,Active,2022-04-19,51673.72,Poor,False,Admin,New York,1,3,25-34,Low
EMP-1427,Alice Brown,35.0,3110291812,alice.brown@example.com,Cloud Tech-Nevada,Inactive,2024-10-04,101665.79,Poor,True,Cloud Tech,Nevada,1,1,25-34,High
EMP-1428,David Smith,30.0,3170876013,david.smith@example.com,Admin-Florida,Inactive,2020-05-02,118079.15,Good,True,Admin,Florida,3,5,25-34,High
EMP-1429,Eva Brown,25.0,6723849790,eva.brown@example.com,Cloud Tech-New York,Pending,2022-04-25,99059.28,Poor,False,Cloud Tech,New York,1,3,<25,High
EMP-1430,Bob Smith,30.0,6202232882,bob.smith@example.com,Cloud Tech-Illinois,Active,2023-07-29,107397.4,Poor,False,Cloud Tech,Illinois,1,2,25-34,High
EMP-1431,Alice Miller,40.0,7744197545,alice.miller@example.com,DevOps-New York,Active,2021-08-20,68269.37,Excellent,False,DevOps,New York,4,4,35-44,Low
EMP-1432,Grace Jones,35.0,6176620470,grace.jones@example.com,HR-Florida,Inactive,2021-04-23,55228.12,Poor,True,HR,Florida,1,4,25-34,Low
EMP-1433,Bob Garcia,30.0,9609409704,bob.garcia@example.com,Cloud Tech-New York,Inactive,2022-08-12,71982.33,Average,False,Cloud Tech,New York,2,3,25-34,Low
EMP-1434,Frank Brown,30.0,2774025882,frank.brown@example.com,Finance-California,Inactive,2021-06-26,109673.75,Excellent,False,Finance,California,4,4,25-34,High
EMP-1435,Eva Garcia,30.0,5868122594,eva.garcia@example.com,Cloud Tech-New York,Inactive,2020-10-30,56384.9,Excellent,True,Cloud Tech,New York,4,4,25-34,Low
EMP-1436,Frank Garcia,40.0,7244617678,frank.garcia@example.com,Sales-Texas,Pending,2021-09-04,68211.68,Good,False,Sales,Texas,3,4,35-44,Low
EMP-1437,Alice Garcia,40.0,2988425994,alice.garcia@example.com,Finance-Illinois,Pending,2023-01-31,67489.68,Poor,False,Finance,Illinois,1,2,35-44,Low
EMP-1438,Charlie Davis,25.0,9961002310,charlie.davis@example.com,Cloud Tech-Texas,Active,2020-09-24,63869.31,Good,False,Cloud Tech,Texas,3,5,<25,Low
EMP-1439,Bob Williams,30.0,7753312660,bob.williams@example.com,Sales-California,Active,2020-02-14,119801.3,Average,True,Sales,California,2,5,25-34,High
EMP-1440,Heidi Smith,30.0,941017589,heidi.smith@example.com,Cloud Tech-California,Active,2020-03-28,115959.65,Excellent,True,Cloud Tech,California,4,5,25-34,High
EMP-1441,Grace Garcia,40.0,2517629832,grace.garcia@example.com,Finance-Texas,Inactive,2023-10-31,79866.48,Excellent,True,Finance,Texas,4,1,35-44,Medium
EMP-1442,Charlie Smith,35.0,4774332682,charlie.smith@example.com,HR-Florida,Active,2020-03-11,92987.46,Excellent,True,HR,Florida,4,5,25-34,Medium
EMP-1443,Eva Garcia,40.0,1901302055,eva.garcia@example.com,Finance-Illinois,Inactive,2020-05-04,56140.51,Average,False,Finance,Illinois,2,5,35-44,Low
EMP-1444,Grace Brown,30.0,9815287338,grace.brown@example.com,DevOps-Illinois,Active,2023-07-15,119586.11,Average,True,DevOps,Illinois,2,2,25-34,High
EMP-1445,Alice Williams,40.0,7855982175,alice.williams@example.com,DevOps-California,Inactive,2023-01-20,104700.46,Good,True,DevOps,California,3,2,35-44,High
EMP-1446,Frank Williams,40.0,6191284116,frank.williams@example.com,HR-New York,Active,2021-10-15,91798.14,Good,False,HR,New York,3,3,35-44,Medium
EMP-1447,Eva Miller,25.0,3098503445,eva.miller@example.com,Finance-Illinois,Inactive,2024-04-19,90879.22,Good,False,Finance,Illinois,3,1,<25,Medium
EMP-1448,Charlie Davis,25.0,5124189388,charlie.davis@example.com,Admin-Nevada,Active,2021-06-29,87358.27,Poor,False,Admin,Nevada,1,4,<25,Medium
EMP-1449,Alice Miller,30.0,8469081973,alice.miller@example.com,Sales-Florida,Inactive,2024-09-14,119407.93,Excellent,True,Sales,Florida,4,1,25-34,High
EMP-1450,David Miller,30.0,56435022,david.miller@example.com,HR-Nevada,Pending,2022-01-04,113978.6,Excellent,True,HR,Nevada,4,3,25-34,High
EMP-1451,Frank Miller,30.0,8503719904,frank.miller@example.com,Sales-New York,Pending,2021-01-20,108568.78,Good,True,Sales,New York,3,4,25-34,High
EMP-1452,Heidi Miller,30.0,1699187239,heidi.miller@example.com,HR-New York,Inactive,2020-03-18,56318.02,Excellent,False,HR,New York,4,5,25-34,Low
EMP-1453,David Miller,25.0,1078356742,david.miller@example.com,Sales-Florida,Active,2021-11-10,114252.73,Good,False,Sales,Florida,3,3,<25,High
EMP-1454,Charlie Jones,35.0,3896086,charlie.jones@example.com,DevOps-New York,Inactive,2020-05-01,51533.9,Poor,True,DevOps,New York,1,5,25-34,Low
EMP-1455,Charlie Williams,25.0,662668216,charlie.williams@example.com,Sales-California,Active,2022-02-04,99317.66,Poor,False,Sales,California,1,3,<25,High
EMP-1456,Bob Miller,35.0,1955356032,bob.miller@example.com,HR-California,Active,2020-11-18,101264.64,Average,False,HR,California,2,4,25-34,High
EMP-1457,Heidi Garcia,35.0,1903689002,heidi.garcia@example.com,Admin-Nevada,Pending,2023-11-21,112272.02,Poor,False,Admin,Nevada,1,1,25-34,High
EMP-1458,Frank Williams,30.0,102724054,frank.williams@example.com,DevOps-Illinois,Active,2022-02-13,71477.63,Good,True,DevOps,Illinois,3,3,25-34,Low
EMP-1459,Charlie Williams,30.0,9342967110,charlie.williams@example.com,DevOps-Texas,Pending,2023-03-19,77412.1,Poor,False,DevOps,Texas,1,2,25-34,Medium
EMP-1460,Alice Johnson,30.0,4837537457,alice.johnson@example.com,Sales-California,Pending,2021-03-28,94775.27,Average,False,Sales,California,2,4,25-34,Medium
EMP-1461,Heidi Jones,30.0,4384588104,heidi.jones@example.com,HR-Nevada,Active,2021-05-02,74276.71,Excellent,True,HR,Nevada,4,4,25-34,Low
EMP-1462,Bob Miller,35.0,6974132833,bob.miller@example.com,Finance-Texas,Inactive,2021-03-05,67467.86,Good,True,Finance,Texas,3,4,25-34,Low
EMP-1463,Eva Smith,25.0,8315203770,eva.smith@example.com,DevOps-Texas,Active,2022-03-01,80675.41,Excellent,False,DevOps,Texas,4,3,<25,Medium
EMP-1464,Charlie Brown,40.0,704496409,charlie.brown@example.com,Finance-Florida,Inactive,2023-01-23,76274.33,Average,False,Finance,Florida,2,2,35-44,Medium
EMP-1465,David Davis,30.0,4967066702,david.davis@example.com,Finance-Texas,Active,2021-08-26,51405.46,Average,True,Finance,Texas,2,4,25-34,Low
EMP-1466,Bob Garcia,25.0,3626804084,bob.garcia@example.com,HR-New York,Inactive,2020-11-25,101238.96,Average,True,HR,New York,2,4,<25,High
EMP-1467,Bob Smith,35.0,954930595,bob.smith@example.com,Sales-Illinois,Inactive,2023-12-13,52169.52,Excellent,False,Sales,Illinois,4,1,25-34,Low
EMP-1468,Charlie Jones,30.0,6018648768,charlie.jones@example.com,Finance-New York,Active,2020-07-26,73176.62,Excellent,False,Finance,New York,4,5,25-34,Low
EMP-1469,Grace Brown,30.0,9842673203,grace.brown@example.com,DevOps-Nevada,Pending,2021-06-27,96241.85,Excellent,False,DevOps,Nevada,4,4,25-34,High
EMP-1470,Bob Jones,25.0,4138459608,bob.jones@example.com,Finance-Illinois,Pending,2024-09-16,84366.38,Excellent,False,Finance,Illinois,4,1,<25,Medium
EMP-1471,Alice Garcia,40.0,4544901494,alice.garcia@example.com,Cloud Tech-California,Pending,2023-07-04,92015.09,Average,True,Cloud Tech,California,2,2,35-44,Medium
EMP-1472,Alice Williams,30.0,4277070704,alice.williams@example.com,Admin-Nevada,Inactive,2020-06-16,83149.95,Average,False,Admin,Nevada,2,5,25-34,Medium
EMP-1473,Grace Brown,40.0,7836091497,grace.brown@example.com,Finance-Nevada,Inactive,2020-07-05,94930.65,Good,False,Finance,Nevada,3,5,35-44,Medium
EMP-1474,Frank Williams,40.0,5172444722,frank.williams@example.com,HR-New York,Inactive,2020-04-01,68430.72,Good,True,HR,New York,3,5,35-44,Low
EMP-1475,David Garcia,35.0,2290310286,david.garcia@example.com,Sales-Texas,Active,2024-03-20,98752.97,Excellent,False,Sales,Texas,4,1,25-34,High
EMP-1476,Frank Smith,30.0,9508304404,frank.smith@example.com,Finance-Illinois,Active,2023-02-07,54268.86,Poor,True,Finance,Illinois,1,2,25-34,Low
EMP-1477,Grace Garcia,30.0,8093511870,grace.garcia@example.com,DevOps-Florida,Pending,2024-12-10,66494.94,Poor,False,DevOps,Florida,1,0,25-34,Low
EMP-1478,Grace Smith,25.0,8133595615,grace.smith@example.com,Sales-Illinois,Pending,2024-06-27,90003.98,Average,False,Sales,Illinois,2,1,<25,Medium
EMP-1479,Charlie Brown,25.0,4205955656,charlie.brown@example.com,Finance-New York,Active,2021-03-09,106592.25,Average,True,Finance,New York,2,4,<25,High
EMP-1480,Grace Brown,25.0,4902504289,grace.brown@example.com,DevOps-Florida,Active,2024-08-11,93905.83,Average,True,DevOps,Florida,2,1,<25,Medium
EMP-1481,Eva Miller,35.0,1935889535,eva.miller@example.com,DevOps-Texas,Active,2022-03-05,88945.49,Good,False,DevOps,Texas,3,3,25-34,Medium
EMP-1482,Eva Jones,30.0,9026113988,eva.jones@example.com,Finance-Texas,Pending,2023-06-30,91130.33,Good,False,Finance,Texas,3,2,25-34,Medium
EMP-1483,Bob Miller,40.0,8681809787,bob.miller@example.com,Admin-New York,Pending,2023-04-19,90787.4,Average,False,Admin,New York,2,2,35-44,Medium
EMP-1484,Bob Jones,25.0,7543943534,bob.jones@example.com,Sales-Texas,Inactive,2024-11-11,87494.34,Average,True,Sales,Texas,2,0,<25,Medium
EMP-1485,Grace Miller,35.0,3751376514,grace.miller@example.com,Finance-Nevada,Inactive,2023-03-17,92627.35,Average,False,Finance,Nevada,2,2,25-34,Medium
EMP-1486,Eva Williams,40.0,8815793762,eva.williams@example.com,Admin-Illinois,Pending,2023-10-26,98556.29,Poor,True,Admin,Illinois,1,1,35-44,High
EMP-1487,Frank Brown,30.0,9283692943,frank.brown@example.com,Cloud Tech-Nevada,Inactive,2021-07-04,112792.2,Good,True,Cloud Tech,Nevada,3,4,25-34,High
EMP-1488,Eva Smith,35.0,5511668296,eva.smith@example.com,HR-Florida,Pending,2023-11-03,56875.22,Poor,False,HR,Florida,1,1,25-34,Low
EMP-1489,Charlie Jones,35.0,3270216486,charlie.jones@example.com,DevOps-Florida,Inactive,2021-07-05,101015.96,Poor,True,DevOps,Florida,1,4,25-34,High
EMP-1490,Bob Garcia,30.0,1206021287,bob.garcia@example.com,Finance-New York,Inactive,2024-02-26,83912.22,Average,False,Finance,New York,2,1,25-34,Medium
EMP-1491,Frank Jones,25.0,6652683414,frank.jones@example.com,Sales-New York,Active,2021-09-29,99669.86,Average,False,Sales,New York,2,4,<25,High
EMP-1492,Alice Smith,30.0,5999101575,alice.smith@example.com,Admin-New York,Active,2021-05-25,52314.97,Excellent,False,Admin,New York,4,4,25-34,Low
EMP-1493,Frank Miller,30.0,7647229811,frank.miller@example.com,HR-California,Inactive,2022-10-31,77785.96,Excellent,False,HR,California,4,2,25-34,Medium
EMP-1494,Alice Jones,30.0,995765727,alice.jones@example.com,HR-Florida,Pending,2022-07-02,62430.86,Poor,False,HR,Florida,1,3,25-34,Low
EMP-1495,Frank Davis,35.0,9413475097,frank.davis@example.com,Admin-California,Pending,2024-08-28,98219.54,Good,True,Admin,California,3,1,25-34,High
EMP-1496,Grace Williams,25.0,8986456521,grace.williams@example.com,Admin-Illinois,Active,2024-10-21,65494.58,Average,True,Admin,Illinois,2,0,<25,Low
EMP-1497,David Brown,35.0,368499514,david.brown@example.com,DevOps-Florida,Pending,2020-02-11,110524.1,Average,False,DevOps,Florida,2,5,25-34,High
EMP-1498,Alice Smith,40.0,4214477323,alice.smith@example.com,Admin-Nevada,Active,2023-05-16,106060.54,Poor,False,Admin,Nevada,1,2,35-44,High
EMP-1499,Eva Brown,35.0,4913421387,eva.brown@example.com,Finance-Florida,Inactive,2022-07-29,67639.91,Excellent,True,Finance,Florida,4,3,25-34,Low
EMP-1500,Grace Davis,30.0,2090883069,grace.davis@example.com,Cloud Tech-Texas,Pending,2023-09-18,117653.98,Good,True,Cloud Tech,Texas,3,2,25-34,High
